17439	2010-09-17T16:19:43Z	59.324469	18.255048	2097241
146767	2010-09-22T07:38:24Z	59.23508115	18.104115583	4194778
142784	2010-08-29T07:52:26Z	59.3661635667	17.9835639667	2097601
142784	2010-10-03T13:21:03Z	59.3660875	17.98359736	2098321
148140	2010-08-20T14:41:35Z	59.31752383	18.05065619	2098846
69622	2010-08-20T14:37:20Z	59.309244061	18.082444039	2098906
24986	2010-10-19T14:24:41Z	59.3385517461	18.0087375641	2099281
49141	2010-09-22T08:09:11Z	59.32327103	17.95725995	4196349
140904	2010-10-07T10:25:19Z	59.166262123	18.13416095	4196519
101293	2010-09-22T08:59:47Z	59.3342331	18.09531766	4196493
102247	2010-10-07T09:31:44Z	59.313216233	18.250198	4196643
17978	2010-09-22T09:28:48Z	59.34050899	18.07342791	4196649
101289	2010-09-22T09:15:10Z	59.3357885	18.079866283	4196607
58328	2010-09-28T09:12:24Z	59.333510838	18.083358553	4196778
191925	2010-10-06T09:34:21Z	59.30928167	18.177620615	4196913
126442	2010-10-05T19:20:18Z	59.35617995	18.16521877	4197060
89847	2010-09-22T10:12:41Z	59.354385874	18.06535537	4197429
49188	2010-09-22T10:59:00Z	59.3323505714	18.1187068429	4197803
43666	2010-10-15T06:37:56Z	59.3784416021	17.9748666286	2100826
19385	2010-09-22T10:25:20Z	59.340497321	18.0314205	4198194
142797	2010-10-01T23:27:18Z	59.3334782	18.06212425	4198585
192648	2010-09-29T07:31:40Z	59.31599513	18.1625117	4198619
102990	2010-09-22T10:31:44Z	59.33633643	18.05503869	4198670
19125	2010-10-16T14:25:12Z	59.3324493	18.1189187	4199197
89465	2010-09-22T10:42:58Z	59.40363461	17.94388515	4199299
49188	2010-09-22T10:47:47Z	59.3328988	18.11977975	4199588
138457	2010-09-22T10:47:49Z	59.466727467	18.129912933	4199605
19074	2010-10-07T08:02:53Z	59.332659583	18.07558075	4199554
4947	2010-09-14T09:59:45Z	59.173334467	18.181782833	2102523
49188	2010-09-22T10:50:55Z	59.3327548	18.1194140333	4199826
49188	2010-09-22T10:54:05Z	59.3326024	18.118544075	4200115
49188	2010-09-22T10:57:02Z	59.3327516489	18.1169164181	4200302
17981	2010-09-27T10:18:42Z	59.334580277	18.06224316	4200438
61337	2010-09-14T15:48:06Z	59.452960467	18.040953233	2103663
17844	2010-09-30T11:57:34Z	59.3334031105	18.0620652437	4201001
15786	2010-10-11T17:26:36Z	59.2041831	17.77018243	2103986
24581	2010-09-25T13:21:52Z	59.334473617	18.063090133	4201771
139940	2010-08-20T15:29:56Z	59.24882485	18.0639657	2104575
19194	2010-09-20T06:12:55Z	59.3880912357	17.9914534092	2105278
54745	2010-09-22T11:45:28Z	59.20096587	17.90349748	4202706
149006	2010-08-20T15:39:24Z	59.318361483	18.070560633	2105867
10938	2010-08-20T15:43:56Z	59.317850746	18.069135823	2106038
94632	2010-10-06T10:53:26Z	59.331177673	18.05221527	4203613
102210	2010-09-03T17:21:12Z	59.30234259	18.09955221	2106798
17865	2010-08-20T15:50:04Z	59.350667495	18.054557368	2107254
166198	2010-09-22T12:22:37Z	59.31256981	18.05814101	4204734
2398	2010-09-08T15:06:45Z	59.4276445839	17.9528725147	2107748
147156	2010-08-20T15:54:15Z	59.368181314	17.977635566	2107843
1300	2010-10-20T14:47:32Z	59.274991007	17.907516302	4205152
