69229	2010-08-25T10:09:47Z	22.275804167	114.171019286	2097286
63047	2010-08-21T16:12:44Z	13.69790217	100.48541987	2097256
177567	2010-10-16T02:30:32Z	4.9095180251	114.9200794101	4194418
48786	2010-09-22T07:38:22Z	14.798066	100.640132	4194634
3772	2010-09-23T18:04:57Z	3.132968733	101.670728337	2097526
17590	2010-09-22T07:49:11Z	-7.98111945	112.6294818833	4195372
64143	2010-08-20T14:28:08Z	-6.2364222	106.8072194	2098216
21405	2010-10-19T17:44:55Z	1.289406	103.849961	4195444
104991	2010-08-20T14:30:43Z	9.5440974	100.0399339	2098456
141996	2010-08-20T14:34:19Z	13.67729961	100.64405983	2098756
142364	2010-09-28T14:48:19Z	13.803385483	100.553851233	2098891
17590	2010-09-22T07:59:17Z	-7.9834352	112.630755	4195966
104750	2010-09-22T08:03:47Z	13.70290833	100.52179634	4196182
193304	2010-10-06T09:21:27Z	13.82927089	100.40954989	4196128
42145	2010-10-18T07:43:50Z	10.7737312	106.70600208	4196394
17590	2010-10-11T00:08:50Z	-6.97737044	110.42150932	4196404
110059	2010-10-09T07:11:56Z	13.867440867	100.651277367	4196412
48482	2010-09-22T08:32:36Z	12.530284545	99.97081768	4196417
111217	2010-09-22T08:34:26Z	8.39015954	99.97414976	4196424
193304	2010-09-23T12:35:03Z	13.79413586	100.59383165	4196427
110059	2010-10-09T07:11:35Z	13.867440867	100.651277367	4196428
112725	2010-10-11T05:34:19Z	4.949427417	114.93724125	4196440
193304	2010-10-06T09:21:58Z	13.83000016	100.41143053	4196446
39030	2010-09-22T08:11:25Z	8.0492604119	98.353329327	4196357
48599	2010-10-05T02:17:07Z	18.795113	98.95799	4196363
19869	2010-10-19T05:39:25Z	-7.547152	112.699172	4196366
15149	2010-10-01T05:59:10Z	13.67084449	100.6421768	4196379
99466	2010-09-22T08:20:25Z	15.23450231	104.86498928	4196384
105015	2010-10-02T08:20:38Z	1.464205	124.925492	4196457
141938	2010-10-15T09:28:51Z	13.739541	100.55119	4196498
141401	2010-10-12T05:21:06Z	-6.2057918516	106.8214416504	4196499
15229	2010-10-17T07:38:46Z	13.1915277243	100.9977543354	4196598
171099	2010-09-23T05:01:55Z	14.87952095	103.50312489	4196637
48792	2010-09-22T09:41:34Z	6.869113	101.249366	4196805
159764	2010-09-22T09:39:47Z	12.795882952	99.983599624	4196811
48774	2010-10-06T09:21:17Z	14.0654821	100.634442483	4196949
42021	2010-10-05T09:04:20Z	9.54768717	100.0366981	4196841
184215	2010-10-05T11:07:04Z	-6.163999	106.579005	4196856
30388	2010-09-22T10:04:19Z	3.15008575	101.616287241	4197030
120328	2010-09-22T10:03:12Z	14.626207863	121.083591377	4196997
42731	2010-10-13T08:46:38Z	18.787723562	98.99900186	4197015
48736	2010-09-14T01:07:29Z	13.746057	100.575904	2100196
93635	2010-10-13T03:37:20Z	-6.2114810944	106.8590837717	4197463
48714	2010-08-24T16:35:32Z	13.7222671509	100.5165982246	2100286
183819	2010-10-03T11:32:56Z	5.952752833	116.078641967	4197684
121654	2010-09-22T10:18:10Z	4.878998	114.869074	4197701
99470	2010-09-22T10:25:16Z	18.79791355	98.96772998	4198041
48598	2010-09-22T10:25:19Z	13.78445885	100.2608309	4198177
175864	2010-10-07T11:43:53Z	13.76470327	100.53874939	4198143
12742	2010-08-20T14:59:53Z	5.419833	100.327206	2101051
68974	2010-09-22T10:32:47Z	5.39991414	100.39919549	4198738
48598	2010-09-22T10:31:09Z	13.784511533	100.260906967	4198636
17305	2010-10-17T11:07:52Z	4.9636745637	114.9510094067	4198687
167957	2010-09-22T10:38:28Z	1.296693	103.857334	4198976
68974	2010-09-22T10:38:37Z	5.39991414	100.39919549	4199010
112381	2010-09-29T16:45:35Z	18.79852962	98.97574812	2102086
48786	2010-09-22T10:56:53Z	14.859711	100.440673	4200268
99470	2010-09-22T11:05:08Z	18.79791355	98.96772998	4200693
99330	2010-09-23T11:18:07Z	17.41841524	102.78061747	4200946
179984	2010-09-25T15:13:04Z	1.35673946	103.95753538	4201122
104734	2010-09-23T11:52:22Z	13.73660331	100.56170392	4201551
1200	2010-09-23T16:25:55Z	-6.98960578	110.41582983	4201441
43466	2010-09-25T15:27:08Z	-6.586911	106.797543	2104366
110797	2010-09-22T11:24:59Z	21.01898066	105.841478583	4201661
142402	2010-09-22T11:26:57Z	13.744082	100.571449	4201628
137021	2010-09-22T11:30:32Z	1.463704983	124.827267967	4202024
142172	2010-09-22T11:30:53Z	14.0507841	100.550479883	4202079
102025	2010-08-20T15:31:45Z	2.77545899	101.68881535	2104879
16099	2010-09-22T11:31:34Z	1.481748597	103.773795757	4202123
184215	2010-09-22T11:33:10Z	-6.163999	106.579005	4202134
14410	2010-08-21T09:10:39Z	18.78057098	98.99520874	2105069
19174	2010-09-22T11:39:31Z	18.446173611	98.72272858	4202442
2616	2010-09-22T11:49:14Z	-6.29550185	106.66704295	4202376
104989	2010-09-04T14:54:05Z	13.7334876	100.53780096	2105316
48774	2010-10-14T09:15:13Z	13.92266547	100.60272979	4202684
99460	2010-09-22T11:48:19Z	17.63447785	100.08803564	4202827
177794	2010-09-22T11:47:15Z	13.7889409096	100.5481463671	4202761
108585	2010-09-22T11:50:36Z	14.12060785	100.61092454	4202926
48782	2010-09-22T11:49:59Z	7.009256433	100.485008517	4202904
4398	2010-09-22T11:53:04Z	1.291536529	103.859054601	4203047
107648	2010-09-24T08:35:28Z	18.79553675	98.9682182	4203069
105091	2010-09-22T11:56:03Z	7.010262002	100.480992554	4203124
