14695	2010-09-22T07:42:34Z	51.4915149	-0.167630983	4194994
756	2010-08-25T09:32:34Z	51.5173223363	-0.0832986832	2097976
43275	2010-10-11T12:05:03Z	51.46248909	-0.084433195	4196355
8462	2010-10-19T09:29:38Z	51.51243464	-0.13660401	4196462
552	2010-10-15T08:47:43Z	51.49895143	-0.13396275	4196500
40306	2010-08-20T15:08:18Z	51.593079584	-0.0207877	2101896
92037	2010-08-20T15:14:10Z	51.49276185	-0.00244897	2102599
102436	2010-08-20T15:20:26Z	51.370841933	-0.362997132	2103359
80278	2010-09-22T11:11:40Z	51.506989267	0.105388867	4201012
123467	2010-09-22T11:21:36Z	51.5201473	-0.076701533	4201430
756	2010-10-12T14:17:54Z	51.513996163	-0.08689867	4202354
1312	2010-07-11T12:51:06Z	51.5354919333	-0.1047348833	9312
4785	2010-04-06T13:20:02Z	51.53419375	-0.10505675	9406
110352	2010-10-08T13:20:11Z	51.517399794	-0.119884453	4205228
661	2010-10-21T01:11:46Z	51.5209007025	-0.0987616181	13155
12455	2010-10-12T12:46:07Z	51.42045735	-0.205521583	4207527
661	2010-06-11T20:03:50Z	51.5195354821	-0.1016235352	13210
1170	2010-08-20T17:06:30Z	51.4473883667	-0.3272827667	2112269
661	2010-06-11T20:05:14Z	51.5197120314	-0.1019462783	16595
661	2010-06-11T19:58:27Z	51.520781	-0.0998435167	16596
827	2010-10-12T13:42:08Z	51.5020455153	-0.190243144	16604
939	2010-06-26T21:16:15Z	51.5006752326	-0.1924967766	16607
661	2010-06-11T20:02:31Z	51.5186270167	-0.0997733	16653
2786	2010-09-28T22:02:44Z	51.535512846	-0.205154939	2113787
50158	2010-08-31T13:22:25Z	51.6423113716	-0.3504252434	2113868
4900	2010-02-22T18:55:46Z	51.5284357	-0.1061500667	16710
4785	2009-10-03T17:44:32Z	51.5261006685	-0.1090498166	16713
25161	2010-05-14T12:05:44Z	51.5256460833	-0.1078351	16718
984	2010-10-03T10:01:27Z	51.542950706	0.002615603	4211751
1335	2010-10-07T07:55:50Z	51.530261597	-0.10765513	2114840
756	2010-10-03T11:08:46Z	51.5028057068	0.0031113625	17756
141512	2010-09-12T16:55:50Z	51.5030794167	0.0044300833	17757
343	2009-10-07T10:00:24Z	51.5080746963	-0.1248729229	17807
241	2010-09-21T13:36:33Z	51.5080396385	-0.1280969381	17808
332	2010-07-14T13:11:17Z	51.5067675228	-0.1286709309	17809
756	2010-09-24T08:51:21Z	51.5152726603	-0.1419961452	17810
332	2010-07-13T22:59:49Z	51.5011360646	-0.1423501968	17811
332	2010-07-14T23:40:24Z	51.5039877765	-0.1435947418	17812
984	2010-07-04T11:57:07Z	51.5080413079	-0.076110363	17815
247	2010-06-21T14:08:47Z	51.5085788579	-0.0760030746	17819
247	2010-06-21T14:01:48Z	51.5080145972	-0.0761532784	17820
241	2010-09-21T15:14:12Z	51.5079478203	-0.1237893105	17822
173148	2010-09-22T15:48:21Z	51.33190464	-0.26843792	4212313
241	2010-09-18T06:47:09Z	51.5310134076	-0.12342453	19261
99	2009-11-13T14:12:24Z	51.5160805241	-0.1763820648	19264
157667	2010-09-22T16:26:02Z	51.519566917	-0.078101667	4213717
