147824	2010-10-14T07:00:53Z	-25.744416983	28.234462283	4196610
147821	2010-09-23T09:17:33Z	-25.96141487	28.11474287	4196619
71200	2010-09-28T19:36:41Z	-25.7491589226	28.2377707958	4196823
71200	2010-09-28T19:34:41Z	-25.750067017	28.236809983	4196754
147821	2010-09-23T10:43:56Z	-25.96991944	28.12817597	4196874
21741	2010-09-22T10:08:00Z	-25.9903882	28.130048583	4197140
71200	2010-09-28T19:33:57Z	-25.750018972	28.2366657257	4197650
147824	2010-10-08T10:02:39Z	-25.78389235	28.2745193	4199350
45845	2010-10-08T15:08:03Z	-25.767673517	28.296464	2110044
73195	2010-08-20T18:08:04Z	-33.92888408	18.41254907	2116766
101308	2010-09-22T18:05:39Z	-29.11281591	26.21304684	4220941
101308	2010-09-22T19:01:04Z	-29.115360717	26.209952967	4223893
45845	2010-10-19T14:44:16Z	-25.783674167	28.278045683	2147588
16255	2010-09-23T09:06:58Z	-33.00307887	27.897475	4245049
101307	2010-09-23T10:09:54Z	-26.2012451	28.030676317	4248006
101308	2010-09-23T10:44:49Z	-29.11186205	26.205217483	4249166
147821	2010-10-15T10:16:33Z	-26.01108736	28.113085023	4250146
101308	2010-09-23T12:11:46Z	-29.10385005	26.225730133	4250210
17632	2010-09-23T13:13:00Z	-26.121224845	28.030712	4251156
55455	2010-09-23T13:33:25Z	-25.803908	28.289269	4252668
734	2010-10-16T11:46:53Z	-34.41973358	19.24221003	2165175
39324	2010-09-23T16:40:59Z	-26.081218039	28.01083361	4262465
18282	2010-08-21T07:58:59Z	-26.018392	28.001228	2165454
18381	2010-09-24T20:57:23Z	-30.674648	30.50668	4264165
734	2010-10-16T08:52:58Z	-33.969380581	18.596114516	4265326
734	2010-10-16T08:52:32Z	-33.969143908	18.597089996	4265644
23409	2010-08-21T10:11:02Z	-26.13053725	28.085937883	2172555
21741	2010-08-21T10:12:07Z	-25.819916067	28.295296483	2172687
39311	2010-08-29T06:34:50Z	-25.74335585	28.285712567	2174931
39303	2010-08-21T10:58:11Z	-33.9273744822	18.4535229206	2175819
39303	2010-08-21T11:00:27Z	-33.927385211	18.4535229206	2176011
25420	2010-08-21T11:10:41Z	-33.91890505	18.431076933	2176775
734	2010-08-21T11:30:37Z	-33.937513283	18.862019067	2177199
73195	2010-08-21T12:41:43Z	-33.9239799	18.3859325	2179731
45845	2010-09-26T09:08:54Z	-25.78184324	28.27375483	2179923
38609	2010-08-21T13:37:17Z	-26.104455883	27.99169815	2182545
44628	2010-09-25T13:03:30Z	-25.81636935	28.29010254	2189382
39316	2010-08-25T04:45:35Z	-33.894027801	18.6295616627	97175
734	2010-07-28T06:37:21Z	-33.9306690667	18.4224146	105588
677	2010-07-07T13:06:52Z	-33.9304754477	18.4227633476	105591
734	2010-06-20T09:44:07Z	-33.8325229167	18.6460807667	108503
183203	2010-08-21T19:02:09Z	-34.017534256	20.45109272	2214291
131784	2010-10-13T20:33:53Z	-34.00099695	22.534103183	4312513
47084	2010-08-21T19:34:18Z	-29.833955013	31.017391002	2215591
734	2010-03-06T11:26:41Z	-33.8338861167	18.6477801667	121069
117896	2010-09-24T08:40:51Z	-34.09616947	20.96382039	4315573
39316	2009-12-20T10:49:57Z	-33.81472565	18.5019820167	121212
734	2010-09-12T13:28:10Z	-33.87014575	18.6313577333	124267
39324	2010-04-04T13:04:27Z	-25.87745594	28.19372457	126849
39324	2010-03-23T15:04:07Z	-25.87825015	28.2008079667	127061
677	2010-06-29T17:51:25Z	-33.9034940234	18.4110796452	127362
39306	2010-10-17T21:49:09Z	-33.9407342484	18.3750092983	127396
39324	2010-09-30T16:06:20Z	-25.8175890833	28.26966945	127633
1105	2010-08-18T11:18:50Z	-26.10645705	28.0669118667	127794
734	2010-07-17T10:16:52Z	-33.82308697	18.48658609	127934
39320	2010-09-24T10:50:11Z	-34.00036215	18.838984533	4322757
39307	2010-04-30T10:39:36Z	-26.0829353167	28.0600956333	130204
677	2010-03-17T14:42:20Z	-33.9129502912	18.4187507629	130656
21741	2010-07-10T08:24:38Z	-25.8241462833	28.31239515	130966
39324	2010-01-05T08:32:00Z	-26.0329062659	28.0777072906	130982
39320	2010-09-24T11:19:56Z	-33.9312933	18.859835467	4325470
101308	2010-09-24T11:50:00Z	-29.8494659	30.93619287	4327598
28587	2010-04-06T07:29:00Z	-33.9178560958	18.4285676479	133932
116618	2009-11-26T11:36:31Z	-26.1691272833	28.0742976333	134137
39324	2010-02-19T16:43:07Z	-25.8153862	28.2917506333	134544
15440	2010-10-05T12:19:33Z	-26.0341311	28.08037203	134549
18381	2010-09-24T12:33:48Z	-30.90542	30.317781	4329710
5927	2010-06-07T11:02:59Z	-26.13272395	28.06781355	136286
14878	2010-05-20T14:35:03Z	-26.1324117	28.0660805833	136607
39324	2009-12-18T13:54:50Z	-26.02576765	28.0663248	136757
131762	2010-09-24T13:17:09Z	-33.910620317	18.943200483	4331603
30391	2010-05-01T17:10:40Z	-34.0722298333	18.4322691667	137801
39311	2010-01-16T19:30:38Z	-26.09153217	27.98311555	138307
18381	2010-09-24T13:31:43Z	-30.902104	30.333191	4332575
734	2010-06-06T07:50:47Z	-34.1080159206	18.4700828791	140462
734	2010-09-03T10:25:29Z	-34.1082397333	18.4696320333	140471
39316	2010-02-06T07:58:25Z	-33.82497829	18.50382632	140554
119735	2009-11-28T09:05:38Z	-34.06301385	18.45052742	140631
734	2010-03-28T08:43:18Z	-34.02235531	18.44462841	140795
44626	2009-11-28T12:07:40Z	-26.14029115	28.0360396833	141074
117896	2010-09-24T14:29:46Z	-34.179174933	22.142404017	4335974
25420	2010-09-24T15:07:29Z	-33.885940233	18.564318933	4338561
19237	2010-05-16T10:28:00Z	-26.096277	27.9428618333	145135
734	2010-02-20T10:06:29Z	-33.8100206667	18.4690482833	145242
55457	2010-10-10T08:21:24Z	-29.894887	31.013608	2242968
147824	2010-10-15T13:52:12Z	-25.77424745	28.26662795	4340341
734	2010-08-22T09:57:32Z	-33.796326733	18.4585955	2243563
101307	2010-08-22T10:14:16Z	-26.022212617	27.78213785	2243889
131762	2010-08-22T11:01:17Z	-33.99099715	18.4838349	2244565
39324	2010-09-24T17:39:43Z	-33.926915713	18.410289535	4343615
734	2010-03-03T15:06:16Z	-33.97702777	18.45505619	149670
116618	2009-12-01T06:34:12Z	-26.1190907333	27.9562189667	151491
61366	2010-10-14T18:55:37Z	-26.1458784167	28.0420217667	151710
83	2010-10-14T22:16:05Z	-33.9714098084	18.5995101929	151989
39324	2009-12-01T19:07:04Z	-26.10037982	28.05787909	153229
15440	2010-05-08T19:05:58Z	-26.0287847167	28.0611936167	155175
39311	2010-05-27T18:06:05Z	-26.0144555	28.0264520833	155340
82724	2009-12-02T18:10:29Z	-26.1233313	28.0307609	156467
