149134	2010-08-24T15:21:03Z	55.6653106213	13.0909824371	2099056
105624	2010-10-12T07:17:06Z	55.5936001	12.966334633	4196426
20879	2010-09-28T08:41:04Z	55.60723191	13.00595641	4196532
10103	2010-10-02T14:03:43Z	55.60013583	13.011920725	4198942
25024	2010-08-20T15:15:18Z	55.6044171	12.9990698	2102181
10088	2010-09-22T10:49:15Z	55.37371505	13.15911995	4199741
51955	2010-09-22T11:16:48Z	55.588250347	13.004414491	4201199
140664	2010-08-20T15:26:59Z	55.7136499	13.17832021	2104214
10103	2010-10-02T12:28:16Z	55.602725277	13.000844995	2105126
138714	2010-09-14T09:33:06Z	55.596148873	13.001874085	2105145
148767	2010-09-22T11:39:02Z	55.581833107	12.931604867	4202409
163953	2010-09-22T11:42:59Z	55.5814532	13.0651618	4202596
103476	2010-08-25T15:28:15Z	55.596106702	13.001991352	2105601
105760	2010-09-12T14:50:33Z	55.580359183	13.067314083	2106171
173579	2010-10-14T22:51:08Z	55.59215074	12.97407579	2111024
10103	2010-09-12T15:02:44Z	55.60085723	12.99634263	2111489
10023	2010-08-27T20:07:54Z	55.609507083	12.997957533	2111639
107263	2010-08-20T16:48:10Z	55.605845637	13.022378504	2111599
147482	2010-09-30T13:05:58Z	55.59533534	13.09624107	4208915
105350	2010-08-22T22:26:49Z	55.7039539	13.201110467	2112194
42042	2010-10-03T14:38:52Z	55.4083137	13.2007672	2112473
172715	2010-08-20T17:12:39Z	55.598022004	12.995310578	2112653
101517	2010-08-20T17:27:34Z	55.594086983	13.006343167	2113913
69653	2010-08-20T17:28:21Z	55.602656467	13.044019233	2113976
87719	2010-09-22T14:51:36Z	55.6744731	13.17617595	4211853
13924	2010-10-04T14:36:01Z	55.693396711	13.176897265	4212363
105758	2010-08-22T20:01:57Z	55.610229633	12.99776805	2115560
115561	2010-08-20T17:55:28Z	55.7784375197	13.2445335388	2116019
103488	2010-08-20T17:58:18Z	55.61597235	12.997347333	2116226
14987	2010-08-21T13:06:46Z	55.603112124	13.000288818	2116307
188059	2010-09-18T13:57:55Z	55.557809	12.917701	2118849
13924	2010-09-29T14:59:08Z	55.8414105	13.29830195	4216117
140879	2010-09-22T16:59:56Z	55.6985388	13.2014853	4216285
39241	2010-01-27T15:15:11Z	55.5845598833	13.0146686667	22378
39241	2009-09-16T21:09:14Z	55.5844185833	13.0144424167	22398
10103	2010-09-30T14:12:30Z	55.5962256464	12.9832112789	4217449
87747	2010-10-18T19:08:04Z	55.55409371	12.9203419	4217749
61924	2010-08-20T18:53:34Z	55.61378175	12.9771884	2123580
56787	2010-08-21T22:00:53Z	55.606242617	13.000248617	2125024
66140	2010-08-20T19:03:05Z	55.597425941	13.001628956	2125328
175517	2010-09-22T18:46:29Z	55.877193	12.838599735	4223149
10103	2010-10-02T14:11:00Z	55.6029646	12.99884386	2126353
4858	2009-12-09T16:41:29Z	55.7139851242	13.1598722935	30383
39559	2010-09-22T20:11:45Z	55.605500785	13.007499479	4225803
4858	2009-12-22T15:31:05Z	55.7132976667	13.1994054667	31666
103442	2010-04-08T09:50:02Z	55.6405672167	13.2031052833	31680
148848	2010-10-15T12:53:28Z	55.705007695	13.20102697	2129608
46472	2010-08-25T10:13:16Z	55.449006	13.170667	2129848
16320	2010-10-06T20:19:38Z	55.5976761947	12.9993425576	32792
148935	2010-09-22T15:47:16Z	55.592807492	13.023455361	2130373
100532	2010-08-25T10:58:11Z	55.6158919756	12.9885435104	2131933
5864	2010-06-29T15:18:10Z	55.60318423	13.0033171177	35298
39241	2009-10-03T22:43:20Z	55.6062691304	12.9989290237	36057
15353	2010-10-17T02:34:29Z	55.60596009	12.99970982	2133377
138714	2010-09-14T19:47:04Z	55.704849238	13.184122604	2133569
10084	2010-08-21T07:04:27Z	55.609797717	12.998011	2133649
190982	2010-09-27T22:13:40Z	55.382881033	13.1373674	4232812
8363	2010-10-10T13:38:48Z	55.609006965	12.997541043	2136465
10063	2010-08-22T20:08:33Z	55.601084183	13.000141259	2137857
165072	2010-10-14T13:52:01Z	55.425088553	13.089382875	4235679
10084	2010-08-21T07:05:51Z	55.606401317	13.000410517	2139983
379	2010-07-27T19:51:26Z	55.6092325881	13.0011928082	46077
4770	2010-10-02T15:27:52Z	55.6061297393	13.0002057552	46178
6965	2010-05-31T17:20:34Z	55.6026751072	13.0002379417	46208
6965	2010-06-07T05:49:33Z	55.6007840218	13.0003881454	46223
10107	2009-12-28T15:21:56Z	55.5992504786	12.9983711243	46230
10059	2009-11-07T16:55:08Z	55.5962135224	12.9963219166	46234
10012	2010-05-11T10:54:10Z	55.5963226386	12.9931139946	46237
97848	2010-09-24T18:28:26Z	55.5948434812	12.9901957512	46239
4858	2009-12-14T15:08:23Z	55.6239738254	13.0462646484	47399
187532	2010-09-23T06:03:31Z	55.7104432881	13.1988930702	4242180
4853	2010-10-08T08:32:19Z	55.5976017012	12.9791343212	48528
96255	2010-08-23T11:05:57Z	55.608301	13.030772183	2146308
10103	2010-08-07T11:17:44Z	55.6015719851	12.999368906	49631
4853	2010-05-14T11:00:07Z	55.5910422757	13.0087995529	51049
10103	2010-09-30T14:06:14Z	55.6002203152	12.9806041718	51163
107402	2010-07-16T23:04:28Z	55.6030642119	12.9787136303	51535
