122790	2010-09-22T07:36:50Z	-33.350523741	151.503747662	4194652
112306	2010-10-13T08:08:13Z	-33.872108518	151.093562871	4196541
36857	2010-09-25T03:04:30Z	-37.813770699	144.96068765	4196565
195994	2010-09-22T08:42:50Z	-33.8631570339	150.9386515617	4196452
189309	2010-09-26T14:11:27Z	-36.059118056	146.92256002	4197548
118755	2010-09-22T10:14:05Z	-34.95698315	138.60835415	4197531
14942	2010-09-21T13:14:59Z	-32.3265058579	115.7489061356	2100961
61376	2010-09-22T11:32:44Z	-31.88898522	116.008867507	4202167
67792	2010-03-17T08:50:22Z	-37.75654435	144.9158692333	9586
8345	2010-09-07T01:41:42Z	-37.8184801458	144.9568533897	10828
18443	2010-03-31T09:07:46Z	-31.9528877667	115.8585548333	10964
10683	2010-01-02T10:14:55Z	-37.8178918333	144.9689555167	11734
4364	2010-06-12T13:04:09Z	-37.8176834612	144.9519395828	12582
8345	2010-08-19T22:21:21Z	-37.8187767814	144.9547612667	12584
28609	2009-12-02T21:26:27Z	-37.8184462445	144.9558985233	12586
8345	2010-06-11T09:47:07Z	-37.8184886211	144.9581086636	12587
28609	2009-12-12T02:12:22Z	-37.8192937722	144.9577116966	12588
46743	2010-01-01T16:48:50Z	-37.8192174951	144.9581730366	12589
46743	2010-01-01T16:46:36Z	-37.8195565038	144.9585914612	12590
557	2010-10-15T03:51:24Z	-37.8191285051	144.9603939056	12620
18782	2010-05-07T04:42:32Z	-37.8180309523	144.9650609493	12621
14576	2010-05-19T05:36:13Z	-37.8173698702	144.9671852589	12622
557	2010-10-15T03:10:21Z	-37.8183360651	144.9672496319	12623
8438	2009-12-24T13:49:18Z	-37.8172088365	144.9675607681	12624
25887	2009-11-21T06:32:39Z	-37.8161966667	144.9670028667	12625
10683	2010-01-02T10:15:10Z	-37.8159459809	144.9670028687	12626
16810	2010-07-02T07:46:48Z	-37.8149306667	144.96751785	12627
16584	2010-04-16T12:43:46Z	-37.8151068905	144.966520071	12628
3117	2010-05-26T09:24:03Z	-37.8136110167	144.9650502167	12629
18736	2010-09-28T04:55:16Z	-37.8141745565	144.9635052681	12630
3117	2010-05-17T08:39:38Z	-37.8140643708	144.9632799625	12631
83831	2010-03-29T01:40:05Z	-37.8142225667	144.9633979667	12632
135	2010-05-10T06:03:55Z	-33.8569542686	151.2149620056	13466
122060	2010-03-23T08:25:20Z	-37.8172935911	144.9600076675	13545
3117	2010-06-02T08:30:33Z	-37.8161239686	144.9607479572	13547
19163	2010-07-24T03:04:14Z	-37.8157383281	144.9625021219	13548
23101	2010-10-15T07:32:50Z	-37.7761673833	144.8886609	13633
4791	2009-12-11T01:05:46Z	-37.8210650738	144.9580228329	14095
46743	2010-01-01T16:48:20Z	-37.8167511598	144.9603617191	14119
83826	2009-12-12T02:58:20Z	-32.5238978833	115.7175564667	14194
21200	2010-06-11T14:26:58Z	-31.9518363333	115.8556151333	14463
149366	2010-10-08T12:50:29Z	-31.9509673	115.8521819	14464
159755	2010-09-29T00:03:18Z	-31.9515144667	115.8518385833	14467
26266	2010-05-27T03:01:23Z	-31.9575440833	115.8652710833	14471
3372	2010-09-30T07:00:06Z	-31.9338809676	115.9603500366	14509
8438	2009-12-24T15:56:57Z	-31.9510789374	115.8599388599	14558
26266	2009-12-22T04:30:40Z	-31.9548404167	115.85803985	14559
26266	2010-04-27T04:14:02Z	-31.9557952833	115.8596277167	14560
26266	2009-12-22T04:44:01Z	-31.9544541833	115.86321115	14561
26266	2009-12-23T01:10:22Z	-31.9469225333	115.8739614333	14562
61376	2010-07-31T05:32:16Z	-31.9469118	115.82295655	14569
34612	2010-01-31T02:50:44Z	-31.9471693	115.8241367333	14570
26266	2010-04-07T04:09:16Z	-31.9539666167	115.8626507	14825
26266	2009-12-09T05:08:18Z	-31.9543198833	115.8624636833	14827
26266	2009-11-20T09:43:38Z	-31.9559884	115.8620738833	14828
26266	2009-11-20T09:43:22Z	-31.9563880333	115.8620325667	14829
26266	2010-05-27T00:45:14Z	-31.95760845	115.86503505	14830
26266	2010-04-13T04:17:05Z	-31.9576082	115.8641216	14831
8538	2009-10-09T10:46:26Z	-31.9569686333	115.86329485	14832
26266	2009-12-03T15:36:06Z	-31.9562495345	115.8602285385	14833
26266	2010-04-21T04:53:07Z	-31.9571471167	115.8600354167	14834
18782	2010-05-03T11:38:16Z	-31.9552803	115.8591771	14835
26266	2010-04-21T04:50:20Z	-31.9555717333	115.8595854833	14836
26266	2009-12-22T04:35:59Z	-31.9550442667	115.8602070667	14837
26266	2009-11-20T04:24:09Z	-31.9546794833	115.8603358167	14838
26266	2009-12-03T05:28:26Z	-31.9546358167	115.8601489667	14839
26266	2009-12-22T04:29:31Z	-31.9544359333	115.8597707	14840
